"listing_id","season","available_days","total_days","availability_ratio","room_type"
"1072921135439236313","Autumn","91","91","1","Private room"
"1072921135439236313","Spring","58","92","0.630435","Private room"
"1072921135439236313","Summer","92","92","1","Private room"
"1072921135439236313","Winter","20","90","0.222222","Private room"
"1073207257476588034","Autumn","0","91","0","Private room"
"1073207257476588034","Spring","67","92","0.728261","Private room"
"1073207257476588034","Summer","23","92","0.25","Private room"
"1073207257476588034","Winter","0","90","0","Private room"
"1073284216956132937","Autumn","0","91","0","Entire home/apt"
"1073284216956132937","Spring","29","92","0.315217","Entire home/apt"
"1073284216956132937","Summer","23","92","0.25","Entire home/apt"
"1073284216956132937","Winter","0","90","0","Entire home/apt"
"10733776","Autumn","182","182","1","Private room"
"10733776","Spring","115","116","0.991379","Private room"
"10733776","Summer","160","161","0.993789","Private room"
"10733776","Winter","181","181","1","Private room"
"1073529488057763246","Autumn","0","91","0","Entire home/apt"
"1073529488057763246","Spring","13","92","0.141304","Entire home/apt"
"1073529488057763246","Summer","0","92","0","Entire home/apt"
"1073529488057763246","Winter","7","90","0.0777778","Entire home/apt"
"1073552944827661342","Autumn","91","91","1","Private room"
"1073552944827661342","Spring","91","92","0.98913","Private room"
"1073552944827661342","Summer","92","92","1","Private room"
"1073552944827661342","Winter","90","90","1","Private room"
"1073651410314942877","Autumn","21","91","0.230769","Entire home/apt"
"1073651410314942877","Spring","61","92","0.663043","Entire home/apt"
"1073651410314942877","Summer","81","92","0.880435","Entire home/apt"
"1073651410314942877","Winter","0","90","0","Entire home/apt"
"1073654432972687184","Autumn","32","91","0.351648","Entire home/apt"
"1073654432972687184","Spring","20","92","0.217391","Entire home/apt"
"1073654432972687184","Summer","0","92","0","Entire home/apt"
"1073654432972687184","Winter","20","90","0.222222","Entire home/apt"
"1073657258923744969","Autumn","91","91","1","Private room"
"1073657258923744969","Spring","92","92","1","Private room"
"1073657258923744969","Summer","92","92","1","Private room"
"1073657258923744969","Winter","90","90","1","Private room"
"10737314","Autumn","182","182","1","Private room"
"10737314","Spring","116","116","1","Private room"
"10737314","Summer","161","161","1","Private room"
"10737314","Winter","181","181","1","Private room"
"1073757766180943169","Autumn","91","91","1","Entire home/apt"
"1073757766180943169","Spring","51","92","0.554348","Entire home/apt"
"1073757766180943169","Summer","92","92","1","Entire home/apt"
"1073757766180943169","Winter","20","90","0.222222","Entire home/apt"
"1074191470104083904","Autumn","0","91","0","Entire home/apt"
"1074191470104083904","Spring","13","92","0.141304","Entire home/apt"
"1074191470104083904","Summer","3","92","0.0326087","Entire home/apt"
"1074191470104083904","Winter","0","90","0","Entire home/apt"
"1074292635188076283","Autumn","21","91","0.230769","Entire home/apt"
"1074292635188076283","Spring","45","92","0.48913","Entire home/apt"
"1074292635188076283","Summer","92","92","1","Entire home/apt"
"1074292635188076283","Winter","0","90","0","Entire home/apt"
"10743742","Autumn","91","91","1",
"10743742","Spring","24","24","1",
"10743742","Summer","26","69","0.376812",
"10743742","Winter","91","91","1",
"1074403643972491593","Autumn","91","91","1","Entire home/apt"
"1074403643972491593","Spring","76","92","0.826087","Entire home/apt"
"1074403643972491593","Summer","92","92","1","Entire home/apt"
"1074403643972491593","Winter","90","90","1","Entire home/apt"
"1074502270509414771","Autumn","0","91","0","Entire home/apt"
"1074502270509414771","Spring","0","92","0","Entire home/apt"
"1074502270509414771","Summer","67","92","0.728261","Entire home/apt"
"1074502270509414771","Winter","0","90","0","Entire home/apt"
"1074662660941387721","Autumn","91","91","1","Entire home/apt"
"1074662660941387721","Spring","60","92","0.652174","Entire home/apt"
"1074662660941387721","Summer","92","92","1","Entire home/apt"
"1074662660941387721","Winter","19","90","0.211111","Entire home/apt"
"1075226271632402247","Autumn","91","91","1","Private room"
"1075226271632402247","Spring","67","92","0.728261","Private room"
"1075226271632402247","Summer","92","92","1","Private room"
"1075226271632402247","Winter","19","90","0.211111","Private room"
"10753969","Autumn","182","182","1","Private room"
"10753969","Spring","116","116","1","Private room"
"10753969","Summer","161","161","1","Private room"
"10753969","Winter","181","181","1","Private room"
"1075605698266561147","Autumn","21","91","0.230769","Entire home/apt"
"1075605698266561147","Spring","68","92","0.73913","Entire home/apt"
"1075605698266561147","Summer","92","92","1","Entire home/apt"
"1075605698266561147","Winter","0","90","0","Entire home/apt"
"1075645276135382508","Autumn","0","91","0","Private room"
"1075645276135382508","Spring","63","92","0.684783","Private room"
"1075645276135382508","Summer","0","92","0","Private room"
"1075645276135382508","Winter","0","90","0","Private room"
"1075953667128397538","Autumn","91","91","1","Private room"
"1075953667128397538","Spring","67","92","0.728261","Private room"
"1075953667128397538","Summer","92","92","1","Private room"
"1075953667128397538","Winter","90","90","1","Private room"
"1076043428436167549","Autumn","81","91","0.89011","Private room"
"1076043428436167549","Spring","27","92","0.293478","Private room"
"1076043428436167549","Summer","75","92","0.815217","Private room"
"1076043428436167549","Winter","20","90","0.222222","Private room"
"1076395074426429596","Autumn","91","91","1","Private room"
"1076395074426429596","Spring","58","92","0.630435","Private room"
"1076395074426429596","Summer","92","92","1","Private room"
"1076395074426429596","Winter","90","90","1","Private room"
"1076404564025615752","Autumn","0","91","0","Private room"
"1076404564025615752","Spring","47","92","0.51087","Private room"
"1076404564025615752","Summer","0","92","0","Private room"
"1076404564025615752","Winter","0","90","0","Private room"
"1076417821283696016","Autumn","84","91","0.923077","Entire home/apt"
"1076417821283696016","Spring","78","92","0.847826","Entire home/apt"
"1076417821283696016","Summer","67","92","0.728261","Entire home/apt"
"1076417821283696016","Winter","90","90","1","Entire home/apt"
"1076429699001712855","Autumn","91","91","1","Private room"
"1076429699001712855","Spring","89","92","0.967391","Private room"
"1076429699001712855","Summer","92","92","1","Private room"
"1076429699001712855","Winter","90","90","1","Private room"
"1076736287185636315","Autumn","91","91","1","Entire home/apt"
"1076736287185636315","Spring","79","92","0.858696","Entire home/apt"
"1076736287185636315","Summer","78","92","0.847826","Entire home/apt"
"1076736287185636315","Winter","76","90","0.844444","Entire home/apt"
"1076770704424132949","Autumn","91","91","1","Entire home/apt"
"1076770704424132949","Spring","68","92","0.73913","Entire home/apt"
"1076770704424132949","Summer","92","92","1","Entire home/apt"
"1076770704424132949","Winter","20","90","0.222222","Entire home/apt"
"1077103923015695111","Autumn","91","91","1","Entire home/apt"
"1077103923015695111","Spring","2","92","0.0217391","Entire home/apt"
"1077103923015695111","Summer","92","92","1","Entire home/apt"
"1077103923015695111","Winter","20","90","0.222222","Entire home/apt"
"10773569","Autumn","21","182","0.115385","Private room"
"10773569","Spring","67","116","0.577586","Private room"
"10773569","Summer","90","161","0.559006","Private room"
"10773569","Winter","0","181","0","Private room"
"1077497465751374916","Autumn","21","91","0.230769","Entire home/apt"
"1077497465751374916","Spring","68","92","0.73913","Entire home/apt"
"1077497465751374916","Summer","92","92","1","Entire home/apt"
"1077497465751374916","Winter","0","90","0","Entire home/apt"
"1077509250598170204","Autumn","21","91","0.230769","Entire home/apt"
"1077509250598170204","Spring","68","92","0.73913","Entire home/apt"
"1077509250598170204","Summer","92","92","1","Entire home/apt"
"1077509250598170204","Winter","0","90","0","Entire home/apt"
"1077550088720544692","Autumn","91","91","1","Entire home/apt"
"1077550088720544692","Spring","67","92","0.728261","Entire home/apt"
"1077550088720544692","Summer","92","92","1","Entire home/apt"
"1077550088720544692","Winter","20","90","0.222222","Entire home/apt"
"1077614940034074992","Autumn","91","91","1","Entire home/apt"
"1077614940034074992","Spring","91","92","0.98913","Entire home/apt"
"1077614940034074992","Summer","92","92","1","Entire home/apt"
"1077614940034074992","Winter","90","90","1","Entire home/apt"
"1077791589136332990","Autumn","21","91","0.230769","Entire home/apt"
"1077791589136332990","Spring","16","92","0.173913","Entire home/apt"
"1077791589136332990","Summer","68","92","0.73913","Entire home/apt"
"1077791589136332990","Winter","0","90","0","Entire home/apt"
"1077826559132969920","Autumn","91","91","1","Private room"
"1077826559132969920","Spring","47","92","0.51087","Private room"
"1077826559132969920","Summer","92","92","1","Private room"
"1077826559132969920","Winter","20","90","0.222222","Private room"
"1077839446739868289","Autumn","21","91","0.230769","Entire home/apt"
"1077839446739868289","Spring","20","92","0.217391","Entire home/apt"
"1077839446739868289","Summer","88","92","0.956522","Entire home/apt"
"1077839446739868289","Winter","0","90","0","Entire home/apt"
"1077847157939583900","Autumn","91","91","1","Private room"
"1077847157939583900","Spring","31","92","0.336957","Private room"
"1077847157939583900","Summer","92","92","1","Private room"
"1077847157939583900","Winter","20","90","0.222222","Private room"
"1077851139073224927","Autumn","13","91","0.142857","Entire home/apt"
"1077851139073224927","Spring","9","92","0.0978261","Entire home/apt"
"1077851139073224927","Summer","80","92","0.869565","Entire home/apt"
"1077851139073224927","Winter","0","90","0","Entire home/apt"
"1077853478658124419","Autumn","0","91","0","Private room"
"1077853478658124419","Spring","68","92","0.73913","Private room"
"1077853478658124419","Summer","22","92","0.23913","Private room"
"1077853478658124419","Winter","0","90","0","Private room"
"1077864827508321120","Autumn","24","91","0.263736","Private room"
"1077864827508321120","Spring","42","92","0.456522","Private room"
"1077864827508321120","Summer","11","92","0.119565","Private room"
"1077864827508321120","Winter","19","90","0.211111","Private room"
"1078090585287207878","Autumn","91","91","1","Private room"
"1078090585287207878","Spring","44","92","0.478261","Private room"
"1078090585287207878","Summer","92","92","1","Private room"
"1078090585287207878","Winter","20","90","0.222222","Private room"
"1078097575411269796","Autumn","91","91","1","Private room"
"1078097575411269796","Spring","61","92","0.663043","Private room"
"1078097575411269796","Summer","87","92","0.945652","Private room"
"1078097575411269796","Winter","19","90","0.211111","Private room"
"1078594154442685658","Autumn","0","91","0","Private room"
"1078594154442685658","Spring","59","92","0.641304","Private room"
"1078594154442685658","Summer","22","92","0.23913","Private room"
"1078594154442685658","Winter","0","90","0","Private room"
"1078771967099629568","Autumn","0","91","0","Entire home/apt"
"1078771967099629568","Spring","9","92","0.0978261","Entire home/apt"
"1078771967099629568","Summer","4","92","0.0434783","Entire home/apt"
"1078771967099629568","Winter","0","90","0","Entire home/apt"
"1079064915089027316","Autumn","84","91","0.923077","Entire home/apt"
"1079064915089027316","Spring","24","92","0.26087","Entire home/apt"
"1079064915089027316","Summer","72","92","0.782609","Entire home/apt"
"1079064915089027316","Winter","20","90","0.222222","Entire home/apt"
"1079339196924418330","Autumn","0","91","0","Entire home/apt"
"1079339196924418330","Spring","12","92","0.130435","Entire home/apt"
"1079339196924418330","Summer","0","92","0","Entire home/apt"
"1079339196924418330","Winter","0","90","0","Entire home/apt"
"1079371324861751165","Autumn","91","91","1","Private room"
"1079371324861751165","Spring","67","92","0.728261","Private room"
"1079371324861751165","Summer","92","92","1","Private room"
"1079371324861751165","Winter","20","90","0.222222","Private room"
"1079392094407591296","Autumn","91","91","1","Shared room"
"1079392094407591296","Spring","33","92","0.358696","Shared room"
"1079392094407591296","Summer","92","92","1","Shared room"
"1079392094407591296","Winter","20","90","0.222222","Shared room"
"10794254","Autumn","82","91","0.901099",
