id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36738300,"150 sq ft STUDIO, RUSSELL STREET, CAUSEWAY BAY HK",156409670,Tushita,,Yau Tsim Mong,22.32039,114.17028,Entire home/apt,425,28,0,,,88,364,0,
36754454,Spacious&Cosy 2BR TST MTR (700sqft),276262733,Baya,,Yau Tsim Mong,22.29802,114.17186,Entire home/apt,1611,1,352,2024-03-04,6.18,1,244,33,
36778772,ZA Newly renovate Private Rooftop &Balcony Tin Hau,6067974,Wilson,,Wan Chai,22.286044,114.190403,Entire home/apt,1000,30,1,2023-08-31,0.14,63,179,1,
36792667,学生宿舍 (九龍)  (月租),132767139,Dorm Hong Kong,,Yau Tsim Mong,22.32054,114.17152,Private room,330,14,2,2022-08-27,0.06,13,365,0,
36792869,單人房間 (經濟型) 共用衛浴,132767139,Dorm Hong Kong,,Yau Tsim Mong,22.32086,114.16989,Private room,289,4,9,2023-09-06,0.16,13,365,2,
36848264,##1 family room 3min to Austin/西九龍高鐵站,23141755,Ming,,Yau Tsim Mong,22.30716,114.16752,Entire home/apt,909,1,69,2024-02-16,1.21,6,310,19,
36857624,##2 family room 3min Austin/West Kowloon station,23141755,Ming,,Yau Tsim Mong,22.30667,114.1658,Entire home/apt,1043,1,62,2024-03-10,1.09,6,300,16,
36863335,Sham Shui Po Comfortable Room Available (SP3A),7518056,Jovee,,Kowloon City,22.31966,114.17904,Private room,180,29,0,,,225,364,0,
36863650,Excellent Sham Shui Po Room (SP3B),7518056,Jovee,,Kowloon City,22.31787,114.17843,Private room,160,29,1,2019-09-05,0.02,225,365,0,
36865774,旺角東鐵路站吃喝玩樂中心，獨立私人大廳3房1廁，monk Kok mtr D3 exit,140230116,Wing,,Kowloon City,22.31971,114.17431,Entire home/apt,3000,7,12,2020-01-29,0.22,2,8,0,
36889348,旺角東站 新世紀廣場旁 吃喝玩樂中心 3房+2廁所獨立單位不用與其他客人共用空間＋全屋完善設備,140230116,Wing,,Yau Tsim Mong,22.31781,114.17338,Entire home/apt,3000,3,11,2020-02-02,0.20,2,9,0,
36899646,Good Tsim Sha Tsui Room (T5d) move in asap,7518056,Jovee,,Kowloon City,22.31955,114.18009,Private room,180,29,0,,,225,364,0,
36934649,Dog Friendly home stay in HK/JP owner/double bed,276175480,Keiko,,Yau Tsim Mong,22.297463922182022,114.17265431835371,Private room,380,3,23,2024-03-18,0.41,1,36,20,
37023777,ZA Newly renovated (1901B) Explore like a local,6067974,Wilson,,Eastern,22.288809,114.193191,Entire home/apt,1800,30,0,,,63,91,0,
37032474,ZA Newly renovated (4E) Explore like a local,6067974,Wilson,,Wan Chai,22.284832,114.191013,Entire home/apt,,30,4,2023-12-18,0.10,63,84,2,
37062408,BEAUTIFULLY DECORATED 150 sq.ft STUDIO@CAUSEWAYBAY,138649185,Apac,,Wan Chai,22.27981,114.18283,Entire home/apt,500,25,0,,,135,364,0,
37064107,"170 sq.ft STUDIO,FEW MINS WALK TO SHEUNG WAN MRT",156409670,Tushita,,Central & Western,22.28657,114.15116,Entire home/apt,450,27,0,,,88,364,0,
37070347,ZA Newly renovated Studio (8D),6067974,Wilson,,Wan Chai,22.28496,114.19202,Entire home/apt,1000,30,1,2022-03-06,0.04,63,364,0,
37078459,Spacious rooms/flat in Kwun Tong,8335351,Tamara,,Kowloon City,22.31814,114.18063,Entire home/apt,300,180,0,,,1,365,0,
37102774,"140 sq.ft ECONOMICAL STUDIO APARTMENT, FOO MING ST",138649185,Apac,,Wan Chai,22.25935,114.19189,Entire home/apt,500,30,0,,,135,364,0,
37113111,學生宿舍 - 月租 (獨立衛浴),132767139,Dorm Hong Kong,,Yau Tsim Mong,22.3188,114.17136,Private room,300,14,2,2023-05-10,0.09,13,365,1,
37127326,Room in Central walk up to 2nd floor  (ML6d),4584648,Ivy,,Wan Chai,22.2598,114.19191,Private room,180,30,0,,,323,364,0,
37134242,Mixed Dorm Bed#M@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27715,114.17587,Shared room,256,1,42,2024-02-13,1.53,38,362,34,
37162316,銅鑼灣傳統豪宅區連小陽臺 Causeway Bay studio w/balcony for 2,20535130,Ken,,Wan Chai,22.28186,114.18438,Entire home/apt,362,28,6,2023-04-08,0.11,2,86,1,
37169312,Causeway Bay SMALL room for 1 w/lift ( c1a),97240131,Jov,,Wan Chai,22.25948,114.19164,Private room,160,29,0,,,341,364,0,
37172091,愛琴海3房一廳公寓 住8人 油麻地地鐵口,26936781,Wing,,Yau Tsim Mong,22.312455635903994,114.16932895344418,Entire home/apt,1540,28,10,2023-12-28,0.87,6,363,10,
37172099,"Queen beds, 4Rms beside MTR grand 14ppls 2 bathrm",26936781,Wing,,Yau Tsim Mong,22.312,114.17156,Entire home/apt,2591,3,50,2024-03-15,0.89,6,210,36,
37239063,"Fantastic and sweet 3 BRs 8pax,1 min mtr",6837349,Mia,,Yau Tsim Mong,22.31386,114.17117,Entire home/apt,1230,3,25,2024-03-22,0.47,3,244,22,
37239629,学生宿舍 -月租,132767139,Dorm Hong Kong,,Yau Tsim Mong,22.31865,114.17185,Private room,320,14,2,2022-10-15,0.06,13,365,0,
37240044,Student Dorm (monthly special),132767139,Dorm Hong Kong,,Yau Tsim Mong,22.31869,114.1716,Private room,350,14,0,,,13,365,0,
37261859,Mixed Dorm Bed#N@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27861,114.17588,Shared room,256,1,10,2023-11-15,0.18,38,365,2,
37271098,Lovely 1-Bedroom HF apartment w/ pool & gym access,28663533,Alex,,Kowloon City,22.30385,114.18575,Entire home/apt,702,5,27,2024-02-14,1.13,1,149,21,
37301918,"Art-filled experience in KTown, perfect for 2px",280821031,Matt,,Central & Western,22.28416,114.1308,Entire home/apt,10768,22,0,,,1,365,0,
37321725,"全新裝修602房間在訂房前必須向我查詢First inquiry, then reservation",94474045,酒店,,Yau Tsim Mong,22.30082,114.17352,Private room,493,1,2,2021-09-05,0.05,5,328,0,
37331186,Causeway Bay room for 2 opp.Times SQ (c2e),97240131,Jov,,Wan Chai,22.25828,114.19015,Private room,160,29,0,,,341,364,0,
37415813,Highrise apartment CausewayBay & Tai Hang,38567653,Nana,,Wan Chai,22.27805,114.19353,Entire home/apt,3911,10,0,,,1,60,0,
37449070,Single Room Private Bathroom (Monthly Rental),132767139,Dorm Hong Kong,,Yau Tsim Mong,22.3208,114.17052,Private room,350,14,4,2023-09-30,0.21,13,365,2,
37485928,Spacious 3 Pax Rm with Double+Single Beds,25886059,Anthony,,Yau Tsim Mong,22.30834,114.16994,Private room,,2,43,2024-03-04,0.78,11,74,26,
37487057,"Relaxing Room with Comfy Double Bed, Top Location",25886059,Anthony,,Yau Tsim Mong,22.30789,114.16992,Private room,424,2,45,2024-03-01,0.81,11,63,24,
37487334,"Well-lit & Stylish Double Bed, Only 5 min to MTR",25886059,Anthony,,Yau Tsim Mong,22.30968,114.16999,Private room,424,2,22,2024-03-05,0.40,11,81,14,
37487558,Cozy Bunk w/ Private Bathroom in Heart of Jordan,25886059,Anthony,,Yau Tsim Mong,22.30748,114.17011,Private room,424,2,38,2024-03-04,0.68,11,77,25,
37487979,"Chic Private Bedroom, 5 Mins Only to Jordan MTR",25886059,Anthony,,Yau Tsim Mong,22.30757,114.17008,Private room,409,2,62,2024-03-05,1.13,11,55,30,
37488113,"Pleasant & Enjoyable 2 Pax Room, only 5 min to MTR",25886059,Anthony,,Yau Tsim Mong,22.3095,114.17154,Private room,424,2,49,2024-02-28,0.88,11,69,23,
37516882,Comfortable Room at Prince Edward   (PE3d),97240131,Jov,,Yau Tsim Mong,22.32419,114.16783,Private room,160,29,0,,,341,364,0,
37573552,Single Room with Shared bathroom (Monthly),132767139,Dorm Hong Kong,,Yau Tsim Mong,22.31921,114.17013,Private room,280,7,8,2023-08-09,0.59,13,365,6,
37585868,Prince Edward Comfort Room (PE3C),4584648,Ivy,,Kowloon City,22.3192,114.17888,Private room,160,29,0,,,323,365,0,
37602465,精品酒店-2分鐘步行由深水埗港鐵站B2出口 (大床),283853334,E Hotel,,Sham Shui Po,22.33186,114.16293,Hotel room,3341,1,3,2022-06-04,0.08,1,7,0,
37647096,Tin Hau Room for 2 with lift !!!  shareflat (th1a),7518056,Jovee,,Wan Chai,22.25953,114.19222,Private room,160,29,0,,,225,364,0,
37647286,Student hostel for 1 person_La Vert,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,400,30,5,2020-08-13,0.09,9,38,0,
37648071,Tai Kok Tsui Room for 1 with lift  (TK3a),97240131,Jov,,Kowloon City,22.31904,114.17844,Private room,160,29,0,,,341,364,0,
37758911,"cental of HK,Stylish Apt near MTR,8ppl",6837349,Mia,,Yau Tsim Mong,22.32032,114.17074,Entire home/apt,1601,28,10,2023-10-06,0.19,3,365,5,
37761468,2 BR(600ft)Seaside Apartment at Gold Coast 海邊大兩房單位,33279563,Tommy,,Tuen Mun,22.37372,113.99106,Entire home/apt,1199,28,8,2023-09-10,0.17,1,349,1,
37765066,Super convenient Mongkok Ensuite (MK1B),7518056,Jovee,,Yau Tsim Mong,22.3198,114.16974,Private room,217,29,0,,,225,364,0,
37949576,Cozy One-Bedroom Unit In the Heart of Central *2B,14861546,Tane Residence,,Central & Western,22.28441,114.15352,Entire home/apt,603,20,2,2022-08-28,0.10,121,276,0,
37956887,Tropical & kids friendly house,69142925,Estella,,Wong Tai Sin,22.3348,114.2182,Entire home/apt,1800,3,2,2023-07-31,0.17,1,9,2,
37962075,SALE SALE SALE temporary room for 2 persons,4584648,Ivy,,Wan Chai,22.25762,114.19141,Private room,180,29,0,,,323,364,0,
37962367,SALE SALE SALE temporary room for 2 persons !,4584648,Ivy,,Wan Chai,22.25793,114.19174,Private room,180,31,0,,,323,364,0,
37976663,(WF6) 尖沙咀，距離地鐵站6分鐘路程，鄰近科學館，各國食府及大型商場林立，2房，空間寬躺,240790745,Samson,,Yau Tsim Mong,22.30288,114.17548,Entire home/apt,1057,28,40,2024-02-18,0.73,14,327,20,
37983781,学生宿舍 -月租 (獨立浴厠),132767139,Dorm Hong Kong,,Kowloon City,22.31955,114.17903,Private room,300,20,2,2022-10-03,0.10,13,365,0,
37988220,大床房-距離旺角港鐵E1出口步行3分鐘Double Rm for 1 -2@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31781,114.16925,Private room,158,10,9,2019-12-21,0.16,56,0,0,
38001660,Tsim Sha Tsui Room Available ( T4d ),7518056,Jovee,,Kowloon City,22.3176,114.17984,Private room,160,29,0,,,225,364,0,
38009666,T1 B 廟街夜市 獨立房子，佐敦站A出口4分鐘，交通方便，市中心，有廚房，即热式热水器，自助入住。,46132766,Jordan,,Yau Tsim Mong,22.30739,114.17111,Entire home/apt,1311,3,10,2022-09-12,0.18,22,0,0,
38038936,"t10廟街夜市，市中心，佐敦站A出口4分鐘，交通方便，廚房，即熱熱水器，自助入住,油麻地，尖沙咀",46132766,Jordan,,Yau Tsim Mong,22.30727,114.17132,Entire home/apt,,1,20,2021-05-29,0.37,22,365,0,
38052080,"B095两寝室，西九高铁站步行7分钟，庙街夜市，步行到油麻地地铁站5分钟, 即热热水器，厨房，近街市",46132766,Jordan,,Yau Tsim Mong,22.30887,114.16789,Entire home/apt,929,3,79,2024-03-13,1.46,22,311,37,
38055027,STUDIO for 2 !! (Yau Ma Tei),4584648,Ivy,,Yau Tsim Mong,22.3116,114.16961,Entire home/apt,,29,0,,,323,364,0,
38056979,旺角區經濟大床房Budget Double Room for 1 to 2@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31729,114.1705,Private room,157,10,3,2020-05-11,0.06,56,0,0,
38057253,旺角區經濟大床房Budget Double Room for 1 -2@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31573,114.1707,Private room,157,3,6,2023-07-24,0.11,56,0,2,
38080403,"T1AB廟街夜市，3房，市中心，佐敦站A出口4分鐘，交通方便，廚房，即熱熱水器，油麻地,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30691,114.17109,Entire home/apt,,3,9,2023-01-31,0.17,22,0,0,
38084649,旺角區經濟標雙房Budget Twin Room@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31656,114.16871,Private room,,10,3,2019-12-16,0.06,56,0,0,
38104489,1 bed Bunk-Bed  in Tsim Sha Tsui shared room,97240131,Jov,,Yau Tsim Mong,22.29941,114.173,Shared room,85,29,0,,,341,364,0,
38138413,130 SQ.FT. COSY STUDIO AT PO HING FONG -SHEUNG WAN,138649185,Apac,,Central & Western,22.28325,114.14731,Entire home/apt,500,28,0,,,135,364,0,
